"id","schema","name","aliases","birth_date","countries","addresses","identifiers","sanctions","phones","emails","program_ids","dataset","first_seen","last_seen","last_change"
"NK-59Xpc5mWTXYVVRTGL4EVFw","LegalEntity","HEBEI CONSTRUCTION GROUP CORPORATION LIMITED XIANGHE BRANCH","","","cn","NO 2-103, SHUXIANG NEW DISTRICT, XINKAI STREET, XIANGHE COUNTY, LANGFANG CITY, HEBEI PROVINCE, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-5Gn5rsXEc8QCgEEZcpgpJ3","LegalEntity","F.I. COMÉRCIO EM GERAL EIRELI","","","br","RUA HERILDO BRITO 287, GALPÃO B, BAIRRO SANTOS DUMONT, ARACAJU - SE, 49087-250 -, Brazil","","Cross Debarment: IDB - 2023-12-28 - 2029-10-30","","","","WorldBank Debarred Providers","2024-01-03T15:03:01","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-5SE6pZni64WcfnTgEm9Dhc","LegalEntity","HENAN GEOLOGY AND MINERAL CONSTRUCTION ENGINEERING (GROUP) DALIAN MUNICIPAL ENGI","","","cn","CHENGSHAN VILLAGE, CHENGSHAN TOWN, ZHUANGHE CITY, LIAONING PROVINCE, China","","Controlled Affiliate of a Sanctioned Entity - 2023-05-02 - 2026-05-01","","","","WorldBank Debarred Providers","2023-05-03T00:16:27","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-5VfCqUeks4EC7NRpGU367m","LegalEntity","MR. RAMIL BAHADIR OĜLU ALIYEV","","","az","I.ISMALIYOV STREET, DOM 8, KVARTIRA 79, KHATAINSKIY RAYON, BAKU, Azerbaijan","","Fraudulent Practice - 2022-02-11 - 2027-02-10","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-5XoJLFdcVf6fW8aJnn5noR","LegalEntity","L’ENTREPRISE GÉNÉRALE DE CONSTRUCTION ERLINE","","","mg","LOT II A 119 SA NANISANA, ANTANANARIVO 101, Madagascar","","Procurement Guidelines, 1.14(a)(ii) - 2014-05-28 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-5a9pUjkUhuiQna9v9NgENf","LegalEntity","HUNAN WATER AND HYDROPOWER CONSTRUCTION GROUP CO., LTD.","","","cn","FLOOR 1, TIANZE MANSION, NO. 290 NORTH SHAOSHAN ROAD, YUHUA DISTRICT, CHANGSHA CITY, HUNAN 414000, China","","Procurement Guidelines, 1.14(a)(ii) - 2019-08-26 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-5aRoaoVAq4kQGJX3LHiyEz","LegalEntity","INTREPRINDEREA MIXTA MOLDO-IRLANDEZA ""ROMANY GAZ GROUP"" S.R.L.","","","md","STR. MUNCESTI, 801, CHISINAU MD-2029, Moldova","","Procurement Guidelines, 1.14(a)(ii) - 2011-11-08 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-5bMdb3mL6TNMrujihffB3Y","LegalEntity","MS. NANCY MERUBIA YEPES","","","bo","KILOMETRO 6 DOBLE VIA LA GUARDIA, BARRIO EL BAJIO SUR, CALLE 16 DE JUNIO NO. 6810, SANTA CRUZ, Bolivia","","Procurement Guidelines, 1.14(a)(iii) - 2014-06-12 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-5g4iuBLMaZEa6RBQ2jj3Xm","LegalEntity","SUN TRANSFORMER MANUFACTURING CO., LTD.","","","cn","","","Procurement Guidelines, 1.14(a)(ii) - 2015-07-02 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2023-04-20T12:18:15"
"NK-5gLKc2VY3dXAkjKaS8A2ia","LegalEntity","LOTTE DATA COMMUNICATIONS COMPANY LIMITED","LOTTE INNOVATE COMPANY, LIMITED","","kr","179, GASAN DIGITAL 2-RO, GEUMCHEON-GU, SEOUL, Korea, Republic of","","Obstructive Practice - 2022-12-02 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-5iBdwmsG2rwAND3edrzwjW","LegalEntity","LAND-ORE LLC","","","mn","SUITE 1601, M PLAZA, SAMBUU STREET 24, ULAANBAATAR 15141, Mongolia","","Cross Debarment: EBRD - 2025-12-16 - 2030-05-25","","","","WorldBank Debarred Providers","2025-12-17T15:03:01","2026-03-23T15:03:02","2025-12-17T15:03:01"
"NK-5ksmnSobRfnk6UqgV6EVJq","LegalEntity","SHAANXI HONGYI AUTOMOBILE SALES AND SERVICE CO. LTD.","","","cn","NO. 58, FENGCHAN ROAD, WEIYANG DISTRICT, XI'AN CITY, SHAANXI PROVINCE, China","","Cross Debarment: ADB - 2020-12-16 - 2999-12-31","","","","WorldBank Debarred Providers","2025-08-09T15:03:01","2026-03-23T15:03:02","2025-08-09T15:03:01"
"NK-5rveUzGKpiRWJVECDMQqLq","LegalEntity","HEBEI TONGCHUANG LIANTAI HOSPITAL MANAGEMENT CO., LTD.","","","cn","HOSPITAL OF PEOPLE'S, NO 171, JIANKANG EAST ROAD, RAOYANG COUNTY, HENGSHUI CITY, HEBEI PROVINCE, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-62usHUdrx3Kj9GDrtyP3Nj","LegalEntity","YAVUZER İNŞAAT MAKINE VE MALZEMELERI SANAYI VE TICARET LTD. ŞTI","","","tr","ISTIKLAL MAHALLESI SANTRAL SOKAK NO:1/ 23, ESKIŞCHIR, Turkiye","","Procurement Guidelines, 1.14(a)(ii) - 2013-06-18 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2025-08-08T15:03:02"
"NK-63EpyvxNqmh8nrNT63UzVG","LegalEntity","CHEZ AVIV NIGERIA LIMITED","","","ng","PLOT 23/25 UNIJE STREET, INDEPENDENCE LAYOUT, ENUGU, ENUGU STATE, Nigeria","","Fraudulent and Corrupt Practices - 2022-10-04 - 2031-10-03","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-646iwFG5kRvLyjuvr2g5sv","LegalEntity","GÖKSIN INSAAT GIDA TURIZM BILISIM TUKETIM MALLARI PAZARLAMA MADENCILIK VE PROJE MÜSAVIRLIK HIZMETLERI SANAYI (ET.AL","","","tr","ÇALI MAHALLESI, AHISKA CADDESI, NO:219/A NILÜFER, BURSA, Turkiye","","Cross Debarment: EBRD - 2026-03-03 - 2031-08-11","","","","WorldBank Debarred Providers","2026-03-04T15:03:02","2026-03-23T15:03:02","2026-03-05T15:03:02"
"NK-64Tn53QyQdaMvcLabbEVEJ","LegalEntity","COESA ENGENHARIA LTDA.","","","br","RUA JOAQUIM FLORIANO, N. 466, EDIFICIO CENTURY CORPORATE, SALA 402, PARTE 2, 04534-002, SAO PAULO -, Brazil","","Cross Debarment: IDB - 2022-03-18 - 2026-07-15","","","","WorldBank Debarred Providers","2025-09-25T15:03:01","2026-03-23T15:03:02","2025-09-25T15:03:01"
"NK-66HpFKDfU6k7HNPPiHMpYn","LegalEntity","HEBEI CONSTRUCTION GROUP CORPORATION LIMITED TIANJIN INTELLIGENT BUILDING","","","cn","ROOM 101, BUILDING 7, TAIKANG ZHIDA TECHNOLOGY INDUSTRIAL PARK, INTERSECTION OF SOUTH POYANG ROAD AND RUIZE ROAD, SHUANGGANG TOWN, JINNAN DISTRICT, TIANJIN, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-67FkhggDBe4jZNXawk9WgC","LegalEntity","REEF BUILDING SYSTEMS LIMITED (REEF","","","ke","MILIMANI FLATS, MILIMANI ROAD, OFF STATE HOUSE, P.O. BOX 10439-00400 NBI, NAIROBI, Kenya","","Procurement Guidelines, 1.14(a)(ii) - 2013-07-09 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-6DVzTnSRzUxQFSHDxTYKP3","LegalEntity","HEBEI CONSTRUCTION GROUP CORPORATION LIMITED SHANGGAO BRANCH","","","cn","NO 16-1, WAIHUAN ROAD, AOSHAN TOWN, SHANGGAO COUNTY, YICHUN CITY, JIANGXI PROVINCE, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-6GcLYSoUPmj2KVWTrqP8HP","LegalEntity","ZANOTTA SUDAMERICANA S.A.","","","ar","C/O CENTRO PRODUCTIVO DE DISEÑO S.A., MEXICO 337, CP 1097, CABA, BUENOS AIRES, Argentina","","Procurement Guidelines, 1.15(a)(ii) - 2016-10-18 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-6HhZcmArddLCXkSwCWJcvN","LegalEntity","HEBEI CONSTRUCTION GROUP CORPORATION LIMITED QIANAN BRANCH","","","cn","WULIGANG VILLAGE COMMITTEE OPPOSITE,WEST SIDE OF PINGQINGDA ROAD, XINGAN STREET, QIAN 'AN CITY, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-6MhGJVhVCpYqBKeSgYCqQq","LegalEntity","PSL ENGINEERING PRIVATE LIMITED","","","in","B-10/1, OKHLA INDUSTRIAL ESTATE, PHASE-II, NEW DELHI- 110020 -, India;B-10/1, OKHLA INDUSTRIAL ESTATE, PHASE-II, NEW DELHI-110020 -, India","","Controlled Affiliate of a Sanctioned Entity. - 2016-04-06 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-6MoavPGNyYxMEgXuuqoXET","LegalEntity","INVEPAR CONSTRUTORA LTDA - ME","","","gy","71 SOMERSET COURT, GARDEN OF EDEN, EAST BANK DEMERARA, Guyana;LOT 97 PHASE 2, LETHEM, RUPUNINI, REGION NO. 9, ESSEQUIBO, Guyana","","Cross-Debarment:  IDB - 2018-02-20 - 2030-12-28","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-6NhPsGzGUmm6cfLXb7nuFM","LegalEntity","HEBEI CONSTRUCTION GROUP CORPORATION LIMITED BINZHOU BRANCH","","","cn","ROOM 172, BUILDING 16, XUEYUAN GARDEN COMMUNITY, SOUTH OF HUANGHE 8TH ROAD AND WEST OF BOHAI 11TH ROAD, BINZHOU CITY, SHANDONG PROVINCE, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-6PfwWt5vAonGyY4A3mpVhn","LegalEntity","HEBEI CONSTRUCTION GROUP CORPORATION LIMITED YOUWEI BRANCH","","","cn","ROOM 102, UNIT 2, BUILDING 1,HEXIEJIAYUAN, WANQUAN DISTRICT, ZHANGJIAKOU CITY, HEBEI PROVINCE, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-6R6xynhJ9ia6Ku5fyxe3aY","LegalEntity","HEBEI CONSTRUCTION GROUP CORPORATION LIMITED ROAD AND BRIDGE BRANCH","","","cn","ROOM 101, FLOOR 1-2, BUILDING 2, PLATINUM MANSION, NO1962, YONGXING WEST ROAD, YONGXING STREET, TAOCHENG DISTRICT, HENGSHUI CITY, HEBEI PROVINCE, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-6VnHqdhNPa3WamQxgjQsQw","LegalEntity","HARRY VILLALOBOS TEJADA","","","co","CALLE 64 NO. 53-25, LOCALES 1 Y 10, BARRANQUILLA, Colombia","","Cross Debarment: IDB - 2021-12-23 - 2035-11-07","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-6WGNAadWr5TAR2RYn4Wn5W","LegalEntity","A2Z INFRASERVICES LTD.","A2Z POWERCOM LTD.","","in","O-116, 1ST FLOOR, DLF SHOPPING MALL, ARJUN MARG, DLF PH-I GURUGRAM - 122002, HARYANA -, India","","Controlled Affiliate of a Sanctioned Entity. - 2021-03-17 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-6eK6jwstYvsjUiR8B4BXdw","LegalEntity","SHARDA IMPEX (U.K.) LTD.","","","gb;ng","LAGOS, Nigeria","","Procurement Guidelines 1.15(a)(i) & (ii) - 2000-02-11 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-6hhUWWFrcZJChmbWFWMsMF","LegalEntity","HEBEI CONSTRUCTION GROUP CORPORATION LIMITED MAOMING BRANCH","","","cn","ROOM 804, ROOM 03, NO. 2, NO.123 XIYUE SOUTH ROAD, MAONAN DISTRICT, MAOMING CITY, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-6hjmkRFSrrwdntpwPf23uq","LegalEntity","GUANGZHU CHANGZHI CONSTRUCTION TECHNOLOGY (GUANGZHOU) PARTNERSHIP CO., LTD.","GUANGZHU YIXIN CONSTRUCTION TECHNOLOGY (GUANGZHOU) CO., LTD.","","cn","NO. 3 HEPING ZHONG ROAD, GUANGZHOU AVENUE, HAIZHU DISTRICT, GUANGZHOU, China","","Controlled Affiliate of a Sanctioned Entity. - 2025-04-22 - 2026-10-21","","","","WorldBank Debarred Providers","2025-04-23T15:03:02","2026-03-23T15:03:02","2025-04-23T15:03:02"
"NK-6nF7xpmp5eHfqk2vHTHXwp","LegalEntity","HIKMA CONSTRUCTION AND GENERAL TRADING COMPANY","","","so","AFAR-IRDOD STREET, BAIDOA, BAY REGION, Somalia, Federal Republic of","","Fraudulent and Collusive Practices - 2021-04-06 - 2027-04-05","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2025-09-15T15:03:02"
"NK-6pugap8VCwC6NA8xf2sYdR","LegalEntity","HEBEI CONSTRUCTION GROUP CORPORATION LIMITED JIEYANG BRANCH","","","cn","WEST AREA SIX ROAD, DONGSHAN VILLAGE, RONGCHENG DISTRICT, JIEYANG CITY, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-6rG6TFxdHKhGBrK2Xpd8Nr","LegalEntity","GES PLAN SH.P.K.","","","xk","APOLLONIA A20 KATI PERDHESE P.N., FUSHË KOSOVË, Kosovo","","Fraudulent Practice - 2024-12-03 - 2026-12-02","","","","WorldBank Debarred Providers","2024-12-04T15:03:05","2026-03-23T15:03:02","2024-12-04T15:03:05"
"NK-6tnB6iQPC8H88yFW9hRnvC","LegalEntity","XIAOXIAO ""KITTY"" LIANG","","","cn","204, BUILDING 4 MYTOWN II. CHANGPING DISTRICT, BEIJING, China","","Cross Debarment: ADB - 2019-10-04 - 2999-12-31","","","","WorldBank Debarred Providers","2024-07-27T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-6wHP4gvE6L2aEXs5J7Ub6W","LegalEntity","HENAN GEOLOGY AND MINERAL GROUP ROAD & BRIDGE ENGINEERING CO., LTD.","","","cn","NO. 40, LESHAN ROAD, ZHUMADIAN, HENAN, China","","Controlled Affiliate of a Sanctioned Entity - 2023-05-02 - 2026-05-01","","","","WorldBank Debarred Providers","2023-05-03T00:16:27","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-6yLkMsYzRkHqMmPkzTHyt2","LegalEntity","HEBEI CONSTRUCTION GROUP CORPORATION LIMITED HEZE BRANCH","","","cn","WEST JIAJIN ROAD MIDDLE SECTION, HETAOYUAN TOWN, JUYE COUNTY, HEZE CITY, SHANDONG PROVINCE, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-72nWCMjdMMAVRG9kfJmanY","LegalEntity","MR. BAMIDELE OBINIYI","","","ng","SUITE 295, 1ST FLOOR, SOAR PLAZA, 1ST AVENUE, GWARIMPA, FCT-ABUJA, Nigeria","","Cross Debarment: AfDB - 2022-05-17 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-73MnG3RNyerL6QwW6zfQu2","LegalEntity","HEBEI CONSTRUCTION GROUP CORPORATION LIMITED SHANXI BRANCH","","","cn","ROOM 619, NORTH BUILDING, KEYU PIONEER PARK, BUILDING 1, NO 5, INDUSTRIAL ROAD, TAIYUANXUEFU PARK, SHANXI COMPREHENSIVE REFORM DEMONSTRATION, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-773UvCWLTFreVRvDnpRrJw","LegalEntity","COMPUTER AND ELECTRICAL SERVICES LTD. ST. LUCIA","","","lc","SAN SOUCI, CASTRIES ST. LUCIA. BONNE TERRE, P. O. BOX 1865, GRIS ISLET, St. Lucia","","Fraudulent Practices - 2025-06-17 - 2026-12-16","","","","WorldBank Debarred Providers","2025-06-18T15:03:04","2026-03-23T15:03:02","2025-06-18T15:03:04"
"NK-7FE6sANtdyBZ2rZCpnKMYa","LegalEntity","SERGEI SAVCHENKO","","","ua","32, PECHENIZ’KA STR., KYIV, 04107, Ukraine","","2004 PG, Para. 1.14(a)(iii) - 2016-06-29 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-7GF6Q7Bud6T7pXPb6hbKoG","LegalEntity","TECHNIQUE IMPORT EXPORT JOINT STOCK COMPANY","","","vn","NO. 70 TRAN HUNG DAO STREET, TRAN HUNG DAO WARD, HOAN KIEM DISTRICT, HANOI CITY, Viet Nam","","Collusive Practice - 2021-08-10 - 2026-08-09","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-7LrzHUj5KKENt7HmDzWuxc","LegalEntity","ZHONGTAI CONSTRUCTION GROUP HOLDING CO., LTD.","","","cn","NO. 20, GUANGYANG AVENUE, LANGFANG CITY, HEBEI PROVINCE, 065099, China","","Procurement Guidelines, 1.14(a)(ii) - 2018-01-12 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-7QqZ8NwFgn3QtfdhvJC3kJ","LegalEntity","XINJIANG SGCC AHE HIGHWAY PROJECT MANAGEMENT CO., LTD.","","","cn","2-202, NO. 39 QIAXIU NANYUAN UNIT, ALTAY CITY, XINJIANG, China","","Controlled Affiliate of a Sanctioned Entity - 2024-01-30 - 2026-05-29","","","","WorldBank Debarred Providers","2024-01-31T15:03:01","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-7SXRCMidGGpeMLH9y2muW7","LegalEntity","HEBEI CONSTRUCTION GROUP CORPORATION LIMITED HUIZHOU BRANCH","","","cn","NO 03A, 18 / F, UNIT 2, HUAMAO BUILDING, NO 7, WENCHANG 1ST ROAD, JIANGBEI, HUIZHOU, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-7YLphAJefPVttPFp7BjmhT","LegalEntity","OMAR ENRIQUE ÁLVAREZ ESCORCIA","","","co","CALLE 98 NO. 42 G 61, TORRE 3,APARTAMENTO 403, MIRADOR DEL MAR L., BARRANQUILLA, Colombia","","Cross Debarment: IDB - 2021-12-23 - 2030-11-07","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-7aXiZyZNjgBs9EkyhTFTQs","LegalEntity","BEULAH UNIVERSAL LINK RESOURCES LIMITED","","","ng","15 NNPC COMPLEX, AREA 11 GARKI, ABUJA, FCT, Nigeria","","Cross Debarment: AfDB - 2023-03-01 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-7eUoAvvFQV4TjyNSMZg45Q","LegalEntity","ASIA CONSTRUCTION","","","us","","","Procurement Guidelines 1.15(a)(i) - 2001-03-05 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2023-04-20T12:18:15"
"NK-7erLjH699Gi5FFPPa5r89t","LegalEntity","CABLE ANDINO USA INC.","","","us","1100 NW 163RD DRIVE, MIAMI, United States","","Cross Debarment: IDB - 2025-01-29 - 2035-12-18","","","","WorldBank Debarred Providers","2025-01-30T15:03:02","2026-03-23T15:03:02","2025-03-05T15:03:02"
"NK-7hP436QTf3Byb2EvP9ZPsm","LegalEntity","NISHAN ENGINEERS UK LTD.","","","gb","103 CYPRESS ROAD, MOTHERWELL, SCOTLAND ML1 5FS, United Kingdom","","Controlled Affiliate of a Sanctioned Individual - 2024-10-30 - 2028-02-28","","","","WorldBank Debarred Providers","2024-10-31T15:03:05","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-7j3xoM39yqWUpw7MiAFusQ","LegalEntity","PANAQUE, S.R.L.","","","it","VIA COPENAGHEN 40, 00144, ROME, Italy","","Collusive, Fraudulent and Corrupt Practices - 2025-03-18 - 2027-03-17","","","","WorldBank Debarred Providers","2025-03-19T15:03:03","2026-03-23T15:03:02","2025-03-19T15:03:03"
"NK-7jYFhPhzr3HKUgf4FxNgPi","LegalEntity","HEBEI CONSTRUCTION GROUP CORPORATION LIMITED WUXI BRANCH","","","cn","ROOM 315, NO 888, HONGQIAO ROAD, BINHU DISTRICT, WUXI CITY, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-7mx4dSMUJgqpES7r5vuxRn","LegalEntity","ONETEAM CONSULTING SOLUTIONS LIMITED","","","cy","BÜLENT ECEVIT STREET OPPOSITE HASPOLAT ROUNDABOUT NEXT TO TÜFEKÇI LTD. HASPOLAT, NICOSIA, Cyprus","","Cross Debarment: EBRD - 2026-03-03 - 2031-08-11","","","","WorldBank Debarred Providers","2026-03-05T15:03:02","2026-03-23T15:03:02","2026-03-05T15:03:02"
"NK-7rvEqG5jfdKvEYaAtsinZ6","LegalEntity","AFRICA RAILWAYS LOGISTICS LIMITED","","","mu","AUGENTIUS FUND ADMINISTRATION (MAURITIUS) LIMITED LEVEL 3, ALEXANDER HOUSE, 35 CYBERCITY, EBENE, Mauritius","","IFC Anti-Corruption Guidelines - 2018-04-13 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-7vKLpaDWFYa4yyuLmxoKrM","LegalEntity","PT. BINA CIPTA UTAMA","","","id","JL. CIDENG RAYA NO. 48 BLOK, STRIKEMBENG, RT/RW 003/001 DS. KERTAWINANGUN, KEC. KEDAWUNG, CIREBON, JAWA BARAT 45153, Indonesia;JL. KSATRIA GG. ANGGREK NO. 114, KECAMATAN KESAMBI, KOTA CIREBON, CIREBON 45134, Indonesia","","Fraudulent Practice - 2021-02-17 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-7yqHk6ZukF9g2rq6bS5Qyu","LegalEntity","PT EWACO BUMI MAMIRI","","","id","JL. RAYA KEDUNGMUNDU RT 002 RW 001 KEL. SAMBIROTO, KEC. TEMBALANG, SEMARANG, PROVINSI JAWA TENGAH, Indonesia","","Controlled Affiliate of a Sanctioned Entity - 2024-07-09 - 2029-12-08","","","","WorldBank Debarred Providers","2024-07-10T15:03:02","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-7ziJhVAncGbZSwhBatE8uh","LegalEntity","MR. ROMAN NICU","","","md","STR. MUNCESTI, 801, CHISINAU MD-2029, Moldova","","Procurement Guidelines, 1.14(a)(ii) - 2011-11-08 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-82CwEVsmW656NEVBDbYtgt","LegalEntity","MR. NGUYEN PHUONG QUY","","","vn","TOWER CENTER OFFICE BUILDING,NO. 83A LY THUONG KIET STREET,DISTRICT HOAN KIEM, HANOI, Viet Nam","","""Consult. Guidelines, 1.22(a)(ii); Proc. Guidelines, 1.14(a)(ii)-(iii) - 2015-12-15 - 2026-12-14""","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-83LbUUdmKYU4TQhxhfCPyS","LegalEntity","CHASHA LANDS PVT. LTD.","","","in","S-481 GREATER KAILASH-II, NEW DELHI, SOUTH DELHI, 110048 -, India","","Controlled Affiliate of a Sanctioned Entity. - 2019-10-07 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-84EFetELMtaD7DFJF3uDC2","LegalEntity","ROPRUCSA CONTRATISTAS GENERALES S.A.","","","pe","AV. NARANJAL NO. 543, URBANIZACION NARANJAL, DISTRITO DE LOS OLIVOS 39, LIMA, Peru","","Procurement Guidelines, 1.14(a)(ii) - 2016-02-02 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-89zWurfvzZqhejC4meycUn","LegalEntity","HEBEI SHANGBAI CONSTRUCTION ENGINEERING CO., LTD.","","","cn","03-211, BUILDING 2, ZONE A, SMART SEA INDUSTRIAL PARK HEADQUARTERS,FENGQI STREET, BAODING INDUSTRIAL PARK, LIANCHI DISTRICT, BAODING CITY, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-8CimWXG2es9uiXDFBTetdj","LegalEntity","HEBEI CONSTRUCTION GROUP CORPORATION LIMITED SHUNPING BRANCH","","","cn","NO 3-10,COMMERCIAL STREET STORE (2), PUJIN ROAD, SHUNPING COUNTY, BAODING CITY, HEBEI PROVINCE, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
